x,y,type
0.6694464013411872,0.6972356392447449,coast
0.6609569562597719,0.7036103454443233,coast
0.6519623489669731,0.7092499018603585,coast
0.6416213791264523,0.7125534389221396,coast
0.6315452213596922,0.7165932482023504,coast
0.6240157187493693,0.7244141226612011,coast
0.6170893444016076,0.7327738370854278,coast
0.6197216475311624,0.743980569585736,coast
0.6137943346544045,0.753849046426685,coast
0.6048898106896474,0.7610831586494152,coast
0.6033584950646103,0.7724532069846909,coast
0.6000837071785722,0.7824291636581615,coast
0.5971118955302893,0.7924995302243119,coast
0.5893405248000362,0.8009050985035691,coast
0.590186073142268,0.8123214389472155,coast
0.5792277726223442,0.8127786881520475,coast
0.5691594987837502,0.8084285974597325,coast
0.5584450940039578,0.8084818354936139,coast
0.5478140516418687,0.8071468289884032,coast
0.5413358599361583,0.8160449958278685,coast
0.5322156422394069,0.8222066490185926,coast
0.5218184190706802,0.8254930833414947,coast
0.5123647127698684,0.8309272656495377,coast
0.5012866548326077,0.8314175469590855,coast
0.49361415270418546,0.8394235730965118,coast
0.4848109105068657,0.8447718034201063,coast
0.47644628494506097,0.8507829330967717,coast
0.46626256604875477,0.8525088099295066,coast
0.4560877767609774,0.8542865737918026,coast
0.4459208643014991,0.8512878144280357,coast
0.4354673979121094,0.8530438631535483,coast
0.4253620450701589,0.855134979542931,coast
0.41572793806916314,0.8588329392652138,coast
0.40728105885541005,0.8647040217363563,coast
0.3986429932595651,0.870290004245868,coast
0.3892013835826269,0.8742205158801888,coast
0.38079053865090423,0.8800386429442618,coast
0.37389899855444814,0.8881905350404022,coast
0.36356109802990333,0.8908503249555643,coast
0.35483081291218216,0.8973770166837183,coast
0.3441707928820855,0.8996528804997223,coast
0.337965569424847,0.9083106010144584,coast
0.3322679704815395,0.9173105059554435,coast
0.32632991718367593,0.9256603127982421,coast
0.3204300244477464,0.9340371270485905,coast
0.3153384640116549,0.9429592032808264,coast
0.30901699574058583,0.9510565158514308,coast
0.29742250056689334,0.9536589917671074,coast
0.2868328812818035,0.9482677801573385,coast
0.2752693469035673,0.9513334088443712,coast
0.2686761097735217,0.9613155243872007,coast
0.25824840768550894,0.9654739768567522,coast
0.24745019289442277,0.9624034304715899,coast
0.23592244234487045,0.9630681496202841,coast
0.22840085356717452,0.9718292332597994,coast
0.2187820215796075,0.9774829158186906,coast
0.20773569170713854,0.9790528367180846,coast
0.2006021038067656,0.9874426606884761,coast
0.19180537557136598,0.9940679753933809,coast
0.18155135272394435,0.9985523889141825,coast
0.1705238643569363,0.9966420356755127,coast
0.15972305842618342,0.9932322012922224,coast
0.14909308391511106,0.9971421912115452,coast
0.14494656547493343,0.9865258892657545,coast
0.14043386311438402,0.9760599922863251,coast
0.12950517488230617,0.972017519413896,coast
0.12117973511844744,0.9638649206787293,coast
0.11015001626754317,0.96207720400176,coast
0.10111959534534692,0.9554967688478307,coast
0.09187202364108543,0.9497206802633338,coast
0.08181666098912932,0.9455051774820443,coast
0.07076403115340917,0.9489529831013414,coast
0.05971662597506881,0.9524174929800238,coast
0.049249408199788215,0.9474583506014924,coast
0.0385179411846548,0.9431004432150512,coast
0.0345474264509832,0.9310946275920706,coast
0.023155923725236463,0.9256047950197045,coast
0.011079137697180677,0.929149436315372,coast
1.6570077894238194e-9,0.9231773355722719,coast
-0.00907445652839811,0.9298141182297678,coast
-0.017698524270737415,0.9370264778281976,coast
-0.02890694572723225,0.9395788223310131,coast
-0.04017011193404618,0.9372800702771475,coast
-0.0488976812453423,0.9435092112487802,coast
-0.057318408384892036,0.9501472845964619,coast
